,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
EMC-BAC-2,2.7081185000000003,2.5499335,3.699101,2.9890745,-5.3251615,-5.0628910000000005,-2.75555,4.599759,1.239519,1.545468,0.6507310000000001,2.0032520000000003,2.095316,1.25901,4.548223,-3.607182,3.096253,4.78608,5.918743,5.71685,2.792563,3.714075,2.803877,-1.701559,-4.265014,3.155576,-1.281506,2.9494119999999997,1.120136,3.0623099999999996,0.849498,0.132026,3.025936,0.19204300000000002,1.6540650000000001,4.350438,2.031523,3.927581,-3.007345,1.8173650000000001,2.7416869999999998,2.960069,4.4094760000000015,3.707726,-2.886156,2.46723,-4.838637,3.003531,0.520157,4.553344999999998,2.486366,1.300568,-5.041291999999999,1.234896,0.628078,0.8215100000000001,1.8994659999999999,3.657365,-0.500579,3.8078230000000004,2.916875,-2.4307990000000004,3.1831419999999997,2.159047,0.14344,4.216348,3.292261,1.113353,-3.250207,4.5087449999999984,3.7492120000000004,5.214105,1.498227,1.6676349999999998,1.0831030000000001,3.8891769999999997,2.523308,2.3773720000000003,1.8224349999999998,2.821918,5.049956,5.574084,2.199256,5.078057,-4.969908,-5.652329,0.391735,0.764342,4.6658029999999995,4.165249,1.166094,4.800774,1.22875,3.736796,4.672405,2.793214,-3.3258339999999995,4.711715,5.299562,-0.10993199999999999,2.873565,3.009663,-0.470059,5.113601999999998,-0.9830180000000001,3.6240629999999996,3.3771489999999997,4.825424,5.303992,2.086718,3.1439,-2.276128,2.24602,2.975165,3.8963330000000003,4.310484,-0.55992,3.55807,1.6573810000000002,3.116763,4.7688120000000005,2.1692080000000002,5.4451480000000005,3.633697,5.0737510000000015,3.514985,1.2834809999999999,4.781927,5.3433410000000015,3.209207,3.296271,0.43113999999999997,4.876226,3.0978779999999997,2.603523,0.735812,1.437702,0.262682,3.5769839999999995,3.327639,3.0395779999999997,-1.06541,4.987172,1.7597209999999999,2.360898,3.5911160000000004,2.6293290000000002,2.41482,2.652529,2.5018130000000003,4.177214,5.671203,-3.906675,6.266146,-0.500222,2.8025990000000003,-2.000467,4.138965,1.743655,-1.656734,-4.6422370000000015,5.503385,1.259651,1.048282,-1.879631,0.4880100000000001,0.9757600000000001,3.237313,2.048322,-4.94819,-4.032939,3.606436,-2.924994,,,,,,,,,,,,,,,,,,,,5.955436,-3.101489,,,3.7602949999999997,1.4706540000000001,1.2448649999999999,9.773010000000001
ES1,2.0122430000000002,2.5210025000000003,2.7249659999999998,0.5857479999999999,-5.245889,-6.854922,-4.633458999999998,1.0823559999999999,0.45268800000000003,-0.46553199999999995,1.3097379999999998,4.832712,1.293526,2.458942,3.956352,-4.055649,0.029411,1.8485939999999998,5.077751,4.417973,-0.746348,,4.585672,-2.049772,-3.7584190000000004,0.705417,2.466736,0.397181,-1.281734,-0.102203,-0.303227,-2.387092,1.698977,3.240482,3.1196599999999997,1.177597,0.9333889999999999,3.998693,-5.9333050000000025,2.105082,1.945127,1.939227,1.3616030000000001,2.464636,-2.724471,1.942565,-4.998241,-1.257269,0.909331,3.915107,1.852513,1.466703,-6.142407,1.030385,-0.020176,0.055487,2.3191330000000003,2.193709,-0.42653,3.904368,4.5639449999999995,-4.063116,-0.319208,2.941023,-0.158375,5.003819999999998,5.297045,0.735889,-1.85543,3.286035,3.6600650000000003,2.220805,-0.6800109999999999,1.876857,-0.38838,2.710212,4.896824,1.042268,3.055127,2.044966,4.957663,4.089506,1.8350229999999998,3.978242,-5.0899339999999995,-6.272087,-2.5669419999999996,-0.24455900000000005,3.5518650000000003,-0.364888,-2.0061,4.390027,1.037936,2.274984,4.416191,3.927304,-4.384414,3.30855,2.46893,-1.1032469999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.992112,,,,,,,,,,,,,,,,,,,6.3143,-4.2565339999999985,-1.398833,-2.218506,3.326345,-1.094249,-0.07078200000000001,8.203795
ES5,3.7761135,,3.111323,1.069611,-3.3203379999999996,-4.912021,-2.509709,4.338017,1.320712,-0.571045,0.336156,4.4923839999999995,1.033852,3.3263879999999997,3.9697970000000002,-2.985962,1.331291,4.135633,4.7639,4.867319,0.568952,3.3699879999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.769983,1.185395,-2.2173580000000004,4.198543,0.667936,3.349013,1.857639,4.80012,3.0870610000000003,2.845077,2.7402889999999998,-1.8977060000000001,1.949441,3.550049,4.689842,4.708615,0.41831599999999997,3.345827,2.080567,4.3747489999999996,4.778103,4.1560809999999995,5.00047,3.122049,4.545934,2.089841,3.0063009999999997,5.403565,5.026092,2.573652,3.8077129999999997,3.1156189999999997,3.8423239999999996,3.8338389999999998,1.515892,1.738536,1.21802,0.19055,3.406632,4.3387730000000015,1.5317610000000002,-0.407283,5.042292,0.818476,2.998386,4.841637,2.431818,4.457329,2.720727,1.549223,5.038696,2.6851849999999997,-3.878039,5.724257,-2.494193,2.7501729999999998,-0.803421,4.670069,4.849858,2.3448990000000003,-3.8042830000000003,3.4401660000000005,1.083308,-0.137193,-1.5398049999999999,0.6481979999999999,3.0401759999999998,3.63044,-1.065844,-4.512556,-4.404173,2.869493,0.99103,,,,,,,,,,,,,,,,,,,,6.415514,-1.8425405,3.642001,0.875718,3.2716450000000004,1.760459,,8.181308
ES7,2.318982,1.4801605,2.383045,2.6684845,-4.9281255,-6.423708,-5.239445,2.886425,1.324358,1.753802,1.5305229999999999,3.461821,2.8983849999999998,2.94468,3.566988,-2.4711119999999998,2.898182,2.327016,4.426438,4.781417,-1.994175,3.376548,4.172835,-1.563348,-3.087494,1.869004,2.659838,1.918923,0.703814,0.305406,0.34539699999999995,-1.332333,1.588637,1.9202689999999998,2.416389,3.6616519999999997,1.097102,4.1225190000000005,-4.907885,2.11805,1.948036,1.932868,1.244666,2.839397,-4.067832,1.348954,-5.140429,2.098259,1.674739,3.713396,2.807925,2.861423,-5.700761,1.752101,0.12233800000000004,0.8283200000000001,2.300333,0.345105,0.047560000000000005,3.889343,2.2202319999999998,-3.018364,1.588427,2.350602,-0.027279,3.6738480000000004,3.219425,2.006218,-3.685628,4.249765,3.3595800000000002,4.684071,1.402261,2.916893,1.8338880000000002,1.09732,3.1285220000000002,1.6627,2.193869,0.991757,3.898656,3.673598,2.127194,4.663297,-5.536014,-5.768236,-1.746631,-0.508337,3.698551,2.700811,-2.333976,3.3913339999999996,1.715296,3.143042,4.901242,3.3209410000000004,-1.39401,3.530686,3.447339,-0.403951,2.971139,1.756002,-2.103538,3.506877,-3.0087639999999998,0.290204,3.1388279999999997,5.008443,3.737307,3.853383,2.708873,-2.041831,1.611676,2.395083,3.422446,3.576421,-3.772703,3.6182339999999997,0.80816,4.116948000000002,4.658644000000002,4.6728309999999995,4.67464,-0.21242800000000006,4.522687,2.429328,2.891404,2.846476,3.181343,3.944319,3.6522419999999998,2.889241,3.5655059999999996,4.89712,3.5149220000000003,0.959609,0.359041,0.857607,3.156598,4.538915,2.573761,-2.596366,4.79967,1.5178049999999998,2.760884,4.759947,-0.36436799999999997,3.982257,1.75131,1.331828,4.877573,3.6208769999999997,-3.6274629999999997,4.9047540000000005,-0.8320719999999999,2.600346,-1.140788,4.662358,4.835781,0.227287,-4.032787,5.090644,0.815612,-0.20574800000000001,-2.599152,0.838593,4.950193,3.121261,-0.7188,-4.833464,-5.756199,2.654033,1.6442709999999998,-6.8675289999999976,,,,,,,,,,,,,,,,,,,5.918591,-4.1253255000000015,-0.264302,-0.469405,3.0713485,-2.110681,-0.99598,7.439478
ES8,2.4223055,2.0669525,3.108353,1.4061055,-5.275089,-6.855991499999999,-5.2273309999999995,3.182488,1.1932909999999999,0.10975,0.827995,3.698751,2.2234,2.592405,3.6160639999999997,-3.639379,0.920193,1.96531,4.055791,3.6988550000000004,-0.750553,4.453995,3.7262,-1.595126,-3.4510970000000003,1.9113529999999999,2.348711,1.944379,-0.223823,0.262773,-0.10629200000000001,-1.085005,1.050207,2.1425919999999996,2.4856700000000003,2.9986330000000003,0.797095,4.596577,-5.700188,0.9747450000000001,1.46529,1.939617,1.6685869999999998,3.20053,-5.3479800000000015,1.073515,-5.268974,1.643959,0.4394050000000001,3.675396,2.278127,1.82188,-5.372146,1.872628,-0.027867000000000003,0.243839,2.5487830000000002,2.749458,-2.0704830000000003,3.589608,2.631015,-3.8307480000000003,0.638058,2.1773130000000003,-0.11930299999999999,3.526587,3.374807,1.9386299999999999,-3.9206489999999996,4.400043,3.0943810000000003,3.647408,1.072424,2.660534,0.31908400000000003,2.0783549999999997,3.268321,1.18688,2.275254,1.676294,3.62205,4.622561,1.626125,5.232891,-5.899232,-6.218516999999999,-3.425131,-0.866584,4.240345,3.1618049999999998,-3.8049699999999995,3.8902870000000003,1.691864,2.9811549999999998,4.622561,1.901541,-3.6850959999999997,3.117692,3.233595,-1.151075,0.798981,1.107832,-2.908948,4.152065,-3.407122,0.386156,2.950031,4.241809,4.5068160000000015,2.306034,1.9063729999999999,-2.734846,0.9336200000000001,2.52362,3.491404,4.968282,-3.1423389999999998,3.054345,2.62584,4.048189,3.704397,3.036757,4.452196,2.8589759999999997,4.5553669999999995,2.8258900000000002,2.483725,4.407598999999999,4.44519,2.871419,3.8745260000000004,0.583518,4.565473,2.657812,1.815364,1.895863,0.6038439999999999,0.5657810000000001,4.592183,4.629991,2.233046,-2.8584490000000002,4.5892300000000015,0.750063,1.601907,3.209104,1.993529,3.252949,2.052541,1.799611,3.5138809999999996,4.707123,-3.9865480000000004,5.304145,-2.137844,2.1141360000000002,-0.227239,4.128174,2.541085,1.321357,-3.143693,4.709009,0.500905,1.6403189999999999,-2.154851,-0.623175,4.729056,4.564915,4.168173,-5.062011,-5.396091,2.870458,1.330973,-6.349722,,,,,,,,,,,,,,,,,,,5.457811,-3.9266945,-1.812085,1.026184,3.2715195,-1.271656,0.9110729999999999,8.242037
ESO26,3.7293265,3.475885,3.803213,1.8537215,-3.3079025,-3.6457505,-2.882568,4.453766000000001,1.307634,1.9153529999999999,2.109732,2.2724919999999997,3.422567,3.4189480000000003,3.4918739999999997,-0.824766,3.9913160000000003,4.4285559999999995,5.813447,5.328798,2.872978,4.972852,5.870122,-0.9208629999999999,-2.833726,4.025456,1.318834,5.470149,0.36436,2.422919,2.644882,0.003647,4.629564,3.691176,2.271586,4.464944999999998,2.003691,5.2017690000000005,-1.165263,1.266594,2.081737,3.458906,4.379358,4.012105,-2.227963,2.1161380000000003,-3.935607,3.021163,1.058432,4.43847,3.28387,2.32606,-3.8325839999999998,3.088756,2.2172669999999997,2.899167,3.850532,4.177532,-0.0012900000000000001,5.302711,4.184558999999999,1.411176,3.944515,3.3154220000000003,3.171072,5.494416999999999,3.596924,2.541537,-0.729746,5.372528,5.457832,4.411082,2.471742,2.7265599999999997,2.8218400000000003,1.634462,3.4183589999999997,2.522625,1.5419969999999998,1.807952,5.462352,5.523137999999999,4.443256,6.009606,-3.03255,-3.225653,2.656358,1.730064,4.275893,2.488012,3.556577,5.20216,2.925046,3.031724,4.8584580000000015,2.81796,-2.31683,4.756627,4.254359,2.4291720000000003,3.024938,1.78168,3.084531,3.2073970000000003,0.407061,5.213372,5.099543,5.15265,5.854417,4.776361,2.259657,-0.10681199999999999,2.18927,2.975213,5.156729,5.869674,-1.773118,3.664053,1.6952639999999999,5.498182,4.473044,5.432503,5.296027,3.319183,5.146287,6.064925,4.049766,3.399854,5.183639,5.7649019999999975,6.617215,5.258219,3.88499,6.49533,5.0755870000000005,1.344985,3.040997,4.565185,4.007549,5.8220410000000005,5.389289,0.89095,5.4963169999999995,5.854417,4.338341000000002,5.165905,2.725445,5.344798,3.0285439999999997,3.129209,5.473675,3.686574,-3.399895,5.588493,5.851847,2.755146,-1.277216,4.407158,5.402029,1.9108779999999999,-3.016108,5.81114,1.9110169999999997,1.891398,1.352236,3.4239010000000003,5.731598,2.7959330000000002,1.7420799999999999,-4.044676,,3.6937620000000004,-2.525004,,,,,,,,,,,,,,,,,,,,5.9576519999999995,-1.62386,,,4.9998010000000015,2.988743,2.338764,6.27009
ESS-1,3.5915245,2.250652,3.3767480000000005,2.006762,-4.291677,-5.4738735,-4.997052,3.905065,2.343699,0.43803000000000003,0.4301430000000001,2.697587,1.517729,0.8555719999999999,4.0834019999999995,-2.664053,4.0046940000000015,3.000364,4.490279,5.031411,0.221822,3.4128550000000004,4.470904,-1.9207400000000001,-4.919809,2.38864,0.3794,3.660778,-0.42825799999999997,0.5600430000000001,0.004418,-1.877905,3.507395,-2.576674,1.887197,1.315725,1.643311,3.892975,-4.915847,1.666671,1.8194259999999998,2.194891,1.704721,3.419553,-3.6819839999999995,2.2824150000000003,-5.232429,0.717648,2.4159200000000003,4.864626,3.407868,3.146762,-5.60942,1.451933,0.410063,1.443494,2.452842,1.6533669999999998,0.864022,2.735989,2.7563310000000003,-2.402552,2.174527,2.809916,-0.9160590000000001,4.34504,3.599221,1.0319180000000001,-3.174194,4.867822,4.4316900000000015,3.264592,0.784805,2.3527810000000002,1.3255139999999999,3.4697910000000003,3.517152,2.740899,2.376211,1.584805,4.889591,4.863907,2.582176,5.4197489999999995,-5.289982,-5.210861,-1.653815,0.53943,4.570956,0.803385,0.804717,3.970076,1.611333,2.2528759999999997,4.888655,1.751536,-2.964105,3.934425,2.794637,-0.088808,1.6379629999999998,0.9232899999999999,1.12354,5.164657,-2.73115,1.585132,3.502249,4.4757,3.6891059999999998,1.580291,1.941616,-1.565628,1.90272,2.922351,2.991149,5.979875,-2.546161,3.9072699999999996,1.6309559999999999,4.113919,5.42587,3.1636729999999997,3.950596,2.3607009999999997,4.046089,4.497397,1.162236,5.071446,4.359451,1.1431559999999998,3.758414,2.2977990000000004,4.130675,3.008219,2.039934,1.303907,0.723254,1.828862,4.886439,4.554387,2.487724,-2.339152,3.411031,0.914983,2.461958,3.815357,2.259952,3.343316,2.039354,2.146154,3.4444559999999997,4.7958120000000015,-3.473539,5.5809169999999995,-0.675505,1.617546,-1.056569,2.57652,2.867495,1.455403,-3.561972,4.969744,1.8353990000000002,0.266832,-1.5599100000000001,-0.13463,-1.417712,4.001557,4.360049,-4.986885,-4.0132699999999994,2.574863,-5.2659980000000015,-5.354393,,,,,,,,,,,,,,,,,,,5.191918,-4.2212495,-0.48116899999999996,-1.305014,3.2462105,-1.019198,1.599516,7.4086240000000005
ETK-1,5.8155145,3.93749,4.4960714999999984,3.6309080000000002,-3.3095945,-4.266525499999998,-1.191764,4.376172,0.8909940000000001,1.419311,1.8460299999999998,3.310047,2.903563,3.3063230000000003,5.362071,-0.9565549999999999,3.977449,4.757784,5.029864,5.516382,3.372493,4.378156,5.61835,-1.553725,-3.80809,1.454285,1.179532,2.618796,0.822643,3.657736,0.41584799999999994,-0.31751399999999996,4.640833,-2.2243310000000003,3.446337,3.898309,1.937682,3.3192019999999998,-4.743117,3.892103,1.7761049999999998,2.4697869999999997,2.627537,2.93514,0.16184400000000002,3.3427260000000003,-4.8986849999999995,1.9801509999999998,0.354759,4.129852,2.968975,2.250564,-2.9006790000000002,1.8083599999999997,0.4532600000000001,1.962539,2.577362,5.332466999999999,1.03835,5.5742389999999995,4.5449980000000005,-3.7016190000000004,1.410361,1.335799,0.8711780000000001,3.5723339999999997,4.702307,1.8955689999999998,-0.478142,5.5107019999999975,4.477566,2.8484529999999997,0.781119,2.823309,1.4820309999999999,3.774399,3.4399349999999997,2.948076,2.3260680000000002,2.737521,4.7207230000000004,5.758388,2.720468,5.985625,-4.246968,-4.347487,0.631922,1.0150270000000001,5.551036,4.727531,2.438339,5.551705999999999,2.110273,3.32765,5.831087999999999,5.072573,-3.5729550000000003,5.129848,4.196483,-0.452452,4.2631239999999995,2.788846,1.863967,6.43278,2.345829,4.5890900000000014,4.934242,6.020722,4.8058309999999995,3.219755,4.552934,-0.324748,3.515216000000001,3.9873870000000013,5.582815,6.951045,1.314565,4.431026999999999,2.371593,5.258381,5.619671,5.4408730000000025,4.240923,4.234079,4.752509,5.980314,4.319385,6.990448,5.322431,5.6478459999999995,6.454905,4.6569910000000005,4.536429,6.3394650000000015,3.6457309999999996,2.9750259999999997,2.065701,4.3438870000000005,5.7497050000000005,6.372109,3.459367,2.29199,5.154247,4.682588,6.084268,4.760048,2.1726810000000003,5.043566,3.750637,2.240669,4.873543,5.5644230000000015,-2.5022919999999997,6.563033,3.1339930000000003,2.625986,0.8576600000000001,4.517329,4.780972,3.705144,-0.710277,5.7893019999999975,3.5262949999999997,2.345313,2.3187740000000003,3.028718,4.7789220000000014,3.9649360000000002,6.082038,-2.5353689999999998,-1.320681,3.863825,2.748357,,4.915793,,,,,,,,,,,,,,,,,,5.392896,-2.067244,1.019168,-1.188917,3.8047355000000014,1.294666,3.360608,6.440565
EVSA-T,3.3482825,2.2427995,2.4629025,-1.328826,-4.6543395,-4.275581,-1.268542,5.168984,1.904104,0.49975699999999995,0.976025,3.173727,3.288178,3.554931,3.026766,-3.169696,3.6926949999999996,2.793455,4.802965,4.26938,4.194052,4.0420690000000015,4.553548,-2.67607,-3.954767,-0.96091,1.400109,3.047136,0.848159,3.893768,-0.541485,-0.23925300000000002,3.3470370000000003,2.282518,1.975571,3.6360309999999996,0.756165,3.4091370000000003,-3.3342199999999997,1.01072,1.7569919999999999,1.3788559999999999,0.426889,2.143162,1.7344110000000001,1.7587849999999998,-6.026431,1.053956,1.948236,3.519164,-0.5149699999999999,1.816416,-3.6162589999999994,1.409882,-0.007215000000000002,2.206407,-2.3097659999999998,1.8991580000000001,1.381874,3.8755370000000013,2.547812,-3.355082,1.7391290000000001,2.879914,0.1623,3.5996029999999997,2.948049,2.355542,-0.965968,4.114505,2.968875,1.886323,3.0959369999999997,-1.263874,1.793309,2.938913,3.418482,-1.9784110000000001,1.448783,1.526201,4.0331269999999995,4.616404,3.1545240000000003,5.587873,-2.231247,-2.57259,-0.9777629999999999,0.626031,3.919867,3.104082,2.94952,2.354421,1.5059799999999999,2.648218,4.325951,2.0686310000000003,-2.9660490000000004,3.7921129999999996,4.615457,-1.056448,1.1651280000000002,-0.360146,2.065272,5.2748550000000005,0.12275,4.035305999999999,3.4175519999999997,4.993193,4.085775,2.862355,4.5693480000000015,-1.3791879999999999,0.735795,2.289068,3.513613,5.3468860000000005,0.5799270000000001,2.689804,1.8208799999999998,4.299083,3.908258,3.4722519999999997,4.174466000000002,2.936941,4.189624,3.533951,2.228746,-3.0849290000000003,3.340382,2.853017,4.501885,-1.065028,3.587705,2.735763,3.1557560000000002,2.1959560000000002,0.7876489999999999,-0.007816,3.2038330000000004,4.556325,1.94097,3.045251,4.3166459999999995,1.0975540000000001,1.444167,3.7979809999999996,3.942057,3.612647,2.319928,1.7284689999999998,3.487472,2.675598,-4.076208,5.298254,0.8440280000000001,1.021142,-0.945768,1.451727,1.149011,-1.356269,-3.5210550000000005,4.97467,-0.162082,2.1364400000000003,-2.5392759999999996,1.1040860000000001,-4.241103,2.401977,-1.451834,-3.741218,,3.01199,-5.674883,,0.9284389999999999,-1.0915059999999999,4.565479,1.565715,1.6962099999999998,2.6190849999999997,2.055376,3.0723849999999997,3.269373,-0.35696700000000003,2.342616,-1.0617459999999999,0.711821,,3.018656,1.327772,,-3.212104,6.3549,-1.0557345,4.049538,5.280122,3.362631,1.468104,4.51704,7.408432
EW-11,3.8950394999999998,2.530881,3.4636675,1.2499545,-4.1798245000000005,-4.513185,-4.372936,4.03486,1.430359,-0.385108,2.364375,4.892447,1.46577,4.422211,4.482254,-3.319458,1.0357370000000001,4.89687,5.179563,4.942652,-0.31307199999999996,3.186601,5.008438,-1.450256,-2.657501,0.783745,3.093346,2.863134,1.71553,0.713958,0.150453,-0.7090770000000001,1.814978,3.507371,3.023908,3.7668480000000004,0.780358,3.8112660000000003,-4.571878,3.326825,3.146886,1.895232,4.191511,2.888735,-2.982225,1.349425,-4.587976,1.805907,1.183535,4.9602559999999984,1.907273,3.198964,-5.6977800000000025,1.657382,0.64271,1.395102,2.7884330000000004,1.890787,1.33352,3.896871,3.935178,-2.873702,-0.315168,3.824951,0.361406,5.120882,2.816307,2.010307,-1.559875,4.062809,4.370691000000001,4.255521,1.358093,1.8637569999999999,0.520859,0.727412,5.389411,1.032565,2.549711,0.5432899999999999,5.164818,5.38065,2.240095,6.294903,-3.884725,-4.833359,-0.9167350000000001,0.406614,4.884337,2.8315040000000002,-1.114107,4.406733999999998,2.439292,3.670955,5.322928,3.252822,-3.9036269999999997,3.574535,3.021904,-1.083827,2.639237,1.55407,2.461716,3.7855199999999996,-0.902906,1.61055,3.018795,4.37022,5.115979,3.310171,3.137109,-1.2538639999999999,1.8815259999999998,3.5383410000000004,3.575754,4.7048309999999995,-2.079422,3.324192,2.791412,5.215452,4.3122739999999995,5.363786,4.1987510000000015,3.025082,4.714564,3.844115,3.646433,5.456030999999999,4.4509419999999995,3.9485900000000003,4.3044730000000015,2.08849,4.714893,5.306964,1.855889,2.475332,1.565939,1.214874,4.5175220000000005,6.070348,2.000633,-0.879642,5.368168,3.187616,3.371064,5.299787,2.7462400000000002,5.373197,3.0241119999999997,2.638773,5.347966,3.603878,-3.3010269999999995,5.804305,-0.740308,3.059809,-0.240852,4.323044,3.3556510000000004,2.20031,-3.0378279999999998,4.55604,0.867907,1.699,-1.115785,2.726913,4.751225,5.4490120000000015,2.194616,-3.089688,-4.091915,2.3877650000000004,1.328324,-5.717653,,,,,,,,,,,,,,,,,,,7.193661,0.9970015,1.412174,1.7422,3.0216065,4.725048,,7.4551690000000015
EW-13,3.6519975,5.186823,3.6994795,2.321959,-2.8943505000000003,0.20597999999999986,-3.776789,3.964921,3.332497,2.346844,2.506349,5.543914,4.3618510000000015,5.034395,3.9685349999999997,-1.228304,4.047023,5.039716,5.480829,4.7962169999999995,-3.092057,6.048474,5.671126999999999,-0.8064060000000001,-2.414793,5.16295,2.975819,5.8798699999999995,3.482797,1.124886,2.5817919999999996,1.603613,1.913945,3.796025,2.7788939999999998,4.669073,2.293021,,-0.308437,4.016302,5.853639,3.224783,4.796287,5.5363169999999995,-3.645146,0.73679,-2.952811,4.876915,3.3785870000000005,5.836298,3.6650440000000004,2.92338,-3.452839,2.298117,2.382139,3.874318,3.378257,2.7592470000000002,2.797743,5.08968,4.745533,0.585683,3.2918830000000003,4.0779190000000005,2.709412,4.994905999999999,0.659772,3.127144,-1.888181,5.602569,5.4560580000000005,5.781967,1.735609,2.694989,4.676035,-1.433909,4.822328,3.163799,3.292333,,5.575586,5.84767,,,,-1.442549,-0.905694,,,,-1.7356790000000002,,,,,,,,,2.143854,4.233643,3.216384,3.2900769999999997,4.264016000000002,-1.183864,2.841241,2.971459,4.440245,4.030896,4.553497,3.2791449999999998,1.597587,2.710925,4.409731,5.842323,5.213316000000002,-1.627648,4.954473999999999,2.376819,5.876515,4.667301,5.21093,5.8618760000000005,3.385764,5.82156,4.4687800000000015,3.7137089999999997,2.9134330000000004,5.729936,4.310218,6.08361,4.816649,4.221568,6.367568,5.038295,2.032137,-0.488231,2.4249669999999997,3.900781,5.970511,5.876482,-1.459376,5.640297,4.346914,4.358512999999999,4.176786,3.228163,3.762168,3.432239,2.699684,5.816413,4.071375,-2.727999,6.057103,3.5725849999999997,3.199637,1.049398,5.593118,5.551984,3.1677459999999997,-1.378212,5.299937,-1.056656,2.006309,-0.792573,4.01511,4.8436069999999996,5.860681,3.834917,-1.514045,1.6033469999999999,3.515052,2.613998,,5.2031550000000015,,,,,,,,,,,,,,,,,,6.923475,-2.5892935,-2.057994,-0.7444069999999999,3.875714,2.951962,-2.147351,7.627064
